file_id	input_path	n_cells_in	n_points_in	status	notes
KY09-01_leg1_bathymetry_dmo::20090220.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090220.parquet	995	469311	ok	
KY09-01_leg1_bathymetry_dmo::20090219.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090219.parquet	962	525398	ok	
KY09-01_leg1_bathymetry_dmo::20090227.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090227.parquet	433	1202359	ok	
KY09-01_leg1_bathymetry_dmo::20090210.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090210.parquet	882	815145	ok	
KY09-01_leg1_bathymetry_dmo::20090223.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090223.parquet	842	384904	ok	
KY09-01_leg1_bathymetry_dmo::20090301.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090301.parquet	423	377115	ok	
KY09-01_leg1_bathymetry_dmo::20090218.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090218.parquet	314	155987	ok	
KY09-01_leg1_bathymetry_dmo::20090211.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090211.parquet	219	471315	ok	
KY09-01_leg1_bathymetry_dmo::20090221.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090221.parquet	678	298326	ok	
KY09-01_leg1_bathymetry_dmo::20090212.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090212.parquet	302	139022	ok	
KY09-01_leg1_bathymetry_dmo::20090228.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090228.parquet	403	934911	ok	
KY09-01_leg1_bathymetry_dmo::20090222.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090222.parquet	26	10570	ok	
KY09-01_leg1_bathymetry_dmo::20090209.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090209.parquet	368	1014613	ok	
KY09-01_leg1_bathymetry_dmo::20090224.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090224.parquet	606	535413	ok	
KY09-01_leg1_bathymetry_dmo::20090226.dat	derived/file_cells_1min/KY09-01_leg1_bathymetry_dmo__20090226.parquet	380	533551	ok	
KY09-E01_bathymetry_dmo::20090125.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090125.parquet	231	1071287	ok	
KY09-E01_bathymetry_dmo::20090124.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090124.parquet	188	620825	ok	
KY09-E01_bathymetry_dmo::20090115.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090115.parquet	39	728606	ok	
KY09-E01_bathymetry_dmo::20090121.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090121.parquet	222	797161	ok	
KY09-E01_bathymetry_dmo::20090118.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090118.parquet	34	238523	ok	
KY09-E01_bathymetry_dmo::20090116.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090116.parquet	185	1057243	ok	
KY09-E01_bathymetry_dmo::20090123.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090123.parquet	37	108943	ok	
KY09-E01_bathymetry_dmo::20090117.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090117.parquet	157	808963	ok	
KY09-E01_bathymetry_dmo::20090119.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090119.parquet	247	912863	ok	
KY09-E01_bathymetry_dmo::20090122.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090122.parquet	92	561226	ok	
KY09-E01_bathymetry_dmo::20090120.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090120.parquet	357	874247	ok	
KY09-E01_bathymetry_dmo::20090126.dat	derived/file_cells_1min/KY09-E01_bathymetry_dmo__20090126.parquet	112	509746	ok	
KS-22-J05_leg1_bathymetry_dmo::KS-22-J05_leg1_t.dat	derived/file_cells_1min/KS-22-J05_leg1_bathymetry_dmo__KS-22-J05_leg1_t.parquet	412	103298	ok	
KS-22-J05_leg1_bathymetry_dmo::KS-22-J05_leg1.dat	derived/file_cells_1min/KS-22-J05_leg1_bathymetry_dmo__KS-22-J05_leg1.parquet	1623	432167	ok	
MR05-03_leg1_bathymetry_dmo::20050704.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050704.parquet	2461	697528	ok	
MR05-03_leg1_bathymetry_dmo::20050718.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050718.parquet	2824	578578	ok	
MR05-03_leg1_bathymetry_dmo::20050710.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050710.parquet	113	675554	ok	
MR05-03_leg1_bathymetry_dmo::20050722.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050722.parquet	281	283058	ok	
MR05-03_leg1_bathymetry_dmo::20050711.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050711.parquet	1030	697394	ok	
MR05-03_leg1_bathymetry_dmo::20050715.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050715.parquet	1256	571167	ok	
MR05-03_leg1_bathymetry_dmo::20050720.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050720.parquet	273	657272	ok	
MR05-03_leg1_bathymetry_dmo::20050705.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050705.parquet	1493	831685	ok	
MR05-03_leg1_bathymetry_dmo::20050706.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050706.parquet	153	883524	ok	
MR05-03_leg1_bathymetry_dmo::20050717.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050717.parquet	1936	543727	ok	
MR05-03_leg1_bathymetry_dmo::20050716.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050716.parquet	168	558209	ok	
MR05-03_leg1_bathymetry_dmo::20050713.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050713.parquet	1789	701747	ok	
MR05-03_leg1_bathymetry_dmo::20050712.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050712.parquet	182	692850	ok	
MR05-03_leg1_bathymetry_dmo::20050719.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050719.parquet	508	669688	ok	
MR05-03_leg1_bathymetry_dmo::20050721.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050721.parquet	200	680530	ok	
MR05-03_leg1_bathymetry_dmo::20050708.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050708.parquet	119	699898	ok	
MR05-03_leg1_bathymetry_dmo::20050709.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050709.parquet	1455	669803	ok	
MR05-03_leg1_bathymetry_dmo::20050714.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050714.parquet	2262	667919	ok	
MR05-03_leg1_bathymetry_dmo::20050707.dat	derived/file_cells_1min/MR05-03_leg1_bathymetry_dmo__20050707.parquet	1358	751825	ok	
KR15-11_leg2_bathymetry_dmo::KR15-11_leg2_bathymetry_dmo/2_OpenCheckData/KR15-11_LEG2_transit/KR15-11_leg2_t.dat	derived/file_cells_1min/KR15-11_leg2_bathymetry_dmo__KR15-11_leg2_bathymetry_dmo__2_OpenCheckData__KR15-11_LEG2_transit__KR15-11_leg2_t.parquet	2378	390016	ok	
KR15-11_leg2_bathymetry_dmo::KR15-11_leg2_bathymetry_dmo/2_OpenCheckData/KR15-11_LEG2/KR15-11_leg2.dat	derived/file_cells_1min/KR15-11_leg2_bathymetry_dmo__KR15-11_leg2_bathymetry_dmo__2_OpenCheckData__KR15-11_LEG2__KR15-11_leg2.parquet	1040	247708	ok	
MR00-K05_bathymetry_dmo::20000725.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000725.parquet	973	465250	ok	
MR00-K05_bathymetry_dmo::20000710.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000710.parquet	3291	647733	ok	
MR00-K05_bathymetry_dmo::20000728.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000728.parquet	636	551588	ok	
MR00-K05_bathymetry_dmo::20000718.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000718.parquet	360	218757	ok	
MR00-K05_bathymetry_dmo::20000731.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000731.parquet	1632	654429	ok	
MR00-K05_bathymetry_dmo::20000720.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000720.parquet	390	301855	ok	
MR00-K05_bathymetry_dmo::20000726.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000726.parquet	1694	418183	ok	
MR00-K05_bathymetry_dmo::20000711.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000711.parquet	2506	403930	ok	
MR00-K05_bathymetry_dmo::20000712.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000712.parquet	1734	293531	ok	
MR00-K05_bathymetry_dmo::20000709.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000709.parquet	60	34530	ok	
MR00-K05_bathymetry_dmo::20000730.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000730.parquet	2789	588151	ok	
MR00-K05_bathymetry_dmo::20000727.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000727.parquet	579	254784	ok	
MR00-K05_bathymetry_dmo::20000724.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000724.parquet	595	231263	ok	
MR00-K05_bathymetry_dmo::20000723.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000723.parquet	578	531635	ok	
MR00-K05_bathymetry_dmo::20000729.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000729.parquet	2186	530968	ok	
MR00-K05_bathymetry_dmo::20000721.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000721.parquet	395	515707	ok	
MR00-K05_bathymetry_dmo::20000719.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000719.parquet	371	220405	ok	
MR00-K05_bathymetry_dmo::20000722.dat	derived/file_cells_1min/MR00-K05_bathymetry_dmo__20000722.parquet	517	531675	ok	
KR14-E04_bathymetry_dmo::KR14-E04_bathymetry_dmo/2_OpenCheckData/KR14-E04_transit/KR14-E04_t.dat	derived/file_cells_1min/KR14-E04_bathymetry_dmo__KR14-E04_bathymetry_dmo__2_OpenCheckData__KR14-E04_transit__KR14-E04_t.parquet	1259	280799	ok	
KY06-04_bathymetry_dmo::20060413.dat	derived/file_cells_1min/KY06-04_bathymetry_dmo__20060413.parquet	49	69304	ok	
KY06-04_bathymetry_dmo::20060417.dat	derived/file_cells_1min/KY06-04_bathymetry_dmo__20060417.parquet	13	77344	ok	
KY06-04_bathymetry_dmo::20060416.dat	derived/file_cells_1min/KY06-04_bathymetry_dmo__20060416.parquet	25	117949	ok	
KY06-04_bathymetry_dmo::20060414.dat	derived/file_cells_1min/KY06-04_bathymetry_dmo__20060414.parquet	16	43479	ok	
KY06-04_bathymetry_dmo::20060409.dat	derived/file_cells_1min/KY06-04_bathymetry_dmo__20060409.parquet	32	112236	ok	
MR06-03_leg2_bathymetry_dmo::20060723.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060723.parquet	92	1855493	ok	
MR06-03_leg2_bathymetry_dmo::20060719.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060719.parquet	3896	538714	ok	
MR06-03_leg2_bathymetry_dmo::20060619.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060619.parquet	3673	676276	ok	
MR06-03_leg2_bathymetry_dmo::20060626.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060626.parquet	2924	588056	ok	
MR06-03_leg2_bathymetry_dmo::20060722.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060722.parquet	72	1856051	ok	
MR06-03_leg2_bathymetry_dmo::20060701.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060701.parquet	138	585441	ok	
MR06-03_leg2_bathymetry_dmo::20060716.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060716.parquet	301	582552	ok	
MR06-03_leg2_bathymetry_dmo::20060705.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060705.parquet	2095	561303	ok	
MR06-03_leg2_bathymetry_dmo::20060721.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060721.parquet	1433	1136545	ok	
MR06-03_leg2_bathymetry_dmo::20060712.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060712.parquet	3478	535319	ok	
MR06-03_leg2_bathymetry_dmo::20060623.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060623.parquet	181	579919	ok	
MR06-03_leg2_bathymetry_dmo::20060625.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060625.parquet	1997	585678	ok	
MR06-03_leg2_bathymetry_dmo::20060702.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060702.parquet	1318	585112	ok	
MR06-03_leg2_bathymetry_dmo::20060720.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060720.parquet	2231	602745	ok	
MR06-03_leg2_bathymetry_dmo::20060706.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060706.parquet	3374	569452	ok	
MR06-03_leg2_bathymetry_dmo::20060704.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060704.parquet	3651	571242	ok	
MR06-03_leg2_bathymetry_dmo::20060724.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060724.parquet	83	176050	ok	
MR06-03_leg2_bathymetry_dmo::20060709.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060709.parquet	241	588888	ok	
MR06-03_leg2_bathymetry_dmo::20060710.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060710.parquet	227	590036	ok	
MR06-03_leg2_bathymetry_dmo::20060624.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060624.parquet	157	574374	ok	
MR06-03_leg2_bathymetry_dmo::20060708.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060708.parquet	157	590100	ok	
MR06-03_leg2_bathymetry_dmo::20060703.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060703.parquet	4595	565261	ok	
MR06-03_leg2_bathymetry_dmo::20060711.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060711.parquet	358	582597	ok	
MR06-03_leg2_bathymetry_dmo::20060714.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060714.parquet	2931	603944	ok	
MR06-03_leg2_bathymetry_dmo::20060713.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060713.parquet	829	576648	ok	
MR06-03_leg2_bathymetry_dmo::20060628.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060628.parquet	4689	563963	ok	
MR06-03_leg2_bathymetry_dmo::20060620.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060620.parquet	4639	578176	ok	
MR06-03_leg2_bathymetry_dmo::20060717.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060717.parquet	818	584599	ok	
MR06-03_leg2_bathymetry_dmo::20060630.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060630.parquet	200	581722	ok	
MR06-03_leg2_bathymetry_dmo::20060715.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060715.parquet	216	578031	ok	
MR06-03_leg2_bathymetry_dmo::20060629.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060629.parquet	1193	582118	ok	
MR06-03_leg2_bathymetry_dmo::20060718.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060718.parquet	2879	591207	ok	
MR06-03_leg2_bathymetry_dmo::20060707.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060707.parquet	3913	569367	ok	
MR06-03_leg2_bathymetry_dmo::20060621.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060621.parquet	2424	579346	ok	
MR06-03_leg2_bathymetry_dmo::20060627.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060627.parquet	1708	574918	ok	
MR06-03_leg2_bathymetry_dmo::20060622.dat	derived/file_cells_1min/MR06-03_leg2_bathymetry_dmo__20060622.parquet	205	570247	ok	
KR17-15C_leg2_bathymetry_dmo::KR17-15C_leg2.dat	derived/file_cells_1min/KR17-15C_leg2_bathymetry_dmo__KR17-15C_leg2.parquet	9870	2012416	ok	
KR13-06_leg2_bathymetry_dmo::20130317.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130317.parquet	878	567191	ok	
KR13-06_leg2_bathymetry_dmo::20130320.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130320.parquet	424	455337	ok	
KR13-06_leg2_bathymetry_dmo::20130318.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130318.parquet	51	161764	ok	
KR13-06_leg2_bathymetry_dmo::T20130327.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__T20130327.parquet	443	210586	ok	
KR13-06_leg2_bathymetry_dmo::20130315.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130315.parquet	544	419704	ok	
KR13-06_leg2_bathymetry_dmo::20130326.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130326.parquet	494	264745	ok	
KR13-06_leg2_bathymetry_dmo::20130325.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130325.parquet	41	7083	ok	
KR13-06_leg2_bathymetry_dmo::20130324.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130324.parquet	69	16079	ok	
KR13-06_leg2_bathymetry_dmo::20130319.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130319.parquet	95	8874	ok	
KR13-06_leg2_bathymetry_dmo::20130316.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130316.parquet	659	151757	ok	
KR13-06_leg2_bathymetry_dmo::20130314.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130314.parquet	74	22360	ok	
KR13-06_leg2_bathymetry_dmo::20130327.dat	derived/file_cells_1min/KR13-06_leg2_bathymetry_dmo__20130327.parquet	369	143502	ok	
KM22-06_bathymetry_dmo::KM22-06_t.dat	derived/file_cells_1min/KM22-06_bathymetry_dmo__KM22-06_t.parquet	801	193714	ok	
KM22-06_bathymetry_dmo::KM22-06.dat	derived/file_cells_1min/KM22-06_bathymetry_dmo__KM22-06.parquet	738	192626	ok	
KY05-14_leg3_bathymetry_dmo::20060119.dat	derived/file_cells_1min/KY05-14_leg3_bathymetry_dmo__20060119.parquet	47	134326	ok	
KY05-14_leg3_bathymetry_dmo::20060115.dat	derived/file_cells_1min/KY05-14_leg3_bathymetry_dmo__20060115.parquet	35	187359	ok	
MR04-08_leg2_bathymetry_dmo::20050215.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050215.parquet	4436	457822	ok	
MR04-08_leg2_bathymetry_dmo::20050122.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050122.parquet	1354	707816	ok	
MR04-08_leg2_bathymetry_dmo::20050205.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050205.parquet	99	959911	ok	
MR04-08_leg2_bathymetry_dmo::20050117.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050117.parquet	1133	786829	ok	
MR04-08_leg2_bathymetry_dmo::20050127.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050127.parquet	1891	683404	ok	
MR04-08_leg2_bathymetry_dmo::20050217.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050217.parquet	27	122639	ok	
MR04-08_leg2_bathymetry_dmo::20050203.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050203.parquet	78	1239011	ok	
MR04-08_leg2_bathymetry_dmo::20050125.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050125.parquet	141	661163	ok	
MR04-08_leg2_bathymetry_dmo::20050120.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050120.parquet	1292	731439	ok	
MR04-08_leg2_bathymetry_dmo::20050115.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050115.parquet	1371	739522	ok	
MR04-08_leg2_bathymetry_dmo::20050114.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050114.parquet	43	63590	ok	
MR04-08_leg2_bathymetry_dmo::20050212.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050212.parquet	2933	601993	ok	
MR04-08_leg2_bathymetry_dmo::20050128.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050128.parquet	1506	1121671	ok	
MR04-08_leg2_bathymetry_dmo::20050118.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050118.parquet	1671	740323	ok	
MR04-08_leg2_bathymetry_dmo::20050124.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050124.parquet	961	652114	ok	
MR04-08_leg2_bathymetry_dmo::20050213.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050213.parquet	3270	545278	ok	
MR04-08_leg2_bathymetry_dmo::20050202.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050202.parquet	73	1158350	ok	
MR04-08_leg2_bathymetry_dmo::20050121.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050121.parquet	151	651239	ok	
MR04-08_leg2_bathymetry_dmo::20050214.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050214.parquet	2584	822161	ok	
MR04-08_leg2_bathymetry_dmo::20050207.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050207.parquet	74	760368	ok	
MR04-08_leg2_bathymetry_dmo::20050130.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050130.parquet	652	1296365	ok	
MR04-08_leg2_bathymetry_dmo::20050204.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050204.parquet	555	1056905	ok	
MR04-08_leg2_bathymetry_dmo::20050131.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050131.parquet	64	1295745	ok	
MR04-08_leg2_bathymetry_dmo::20050216.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050216.parquet	828	2103509	ok	
MR04-08_leg2_bathymetry_dmo::20050201.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050201.parquet	462	832058	ok	
MR04-08_leg2_bathymetry_dmo::20050123.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050123.parquet	203	722716	ok	
MR04-08_leg2_bathymetry_dmo::20050116.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050116.parquet	1951	836059	ok	
MR04-08_leg2_bathymetry_dmo::20050126.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050126.parquet	124	710569	ok	
MR04-08_leg2_bathymetry_dmo::20050210.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050210.parquet	2297	516686	ok	
MR04-08_leg2_bathymetry_dmo::20050129.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050129.parquet	51	1325534	ok	
MR04-08_leg2_bathymetry_dmo::20050211.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050211.parquet	3081	519709	ok	
MR04-08_leg2_bathymetry_dmo::20050206.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050206.parquet	1036	818767	ok	
MR04-08_leg2_bathymetry_dmo::20050209.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050209.parquet	128	669125	ok	
MR04-08_leg2_bathymetry_dmo::20050119.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050119.parquet	1403	741834	ok	
MR04-08_leg2_bathymetry_dmo::20050208.dat	derived/file_cells_1min/MR04-08_leg2_bathymetry_dmo__20050208.parquet	1297	662211	ok	
KR08-10_bathymetry_dmo::20080829.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080829.parquet	1094	528535	ok	
KR08-10_bathymetry_dmo::20080827.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080827.parquet	1265	269392	ok	
KR08-10_bathymetry_dmo::20080828.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080828.parquet	1065	284941	ok	
KR08-10_bathymetry_dmo::20080904.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080904.parquet	1222	385862	ok	
KR08-10_bathymetry_dmo::20080905.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080905.parquet	391	384641	ok	
KR08-10_bathymetry_dmo::20080906.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080906.parquet	1355	203234	ok	
KR08-10_bathymetry_dmo::20080826.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080826.parquet	1127	309936	ok	
KR08-10_bathymetry_dmo::20080825.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080825.parquet	128	144268	ok	
KR08-10_bathymetry_dmo::20080823.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080823.parquet	1480	278883	ok	
KR08-10_bathymetry_dmo::20080907.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080907.parquet	1438	314618	ok	
KR08-10_bathymetry_dmo::20080820.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080820.parquet	1226	208078	ok	
KR08-10_bathymetry_dmo::20080824.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080824.parquet	270	204039	ok	
KR08-10_bathymetry_dmo::20080819.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080819.parquet	2739	510964	ok	
KR08-10_bathymetry_dmo::20080830.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080830.parquet	771	503384	ok	
KR08-10_bathymetry_dmo::20080822.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080822.parquet	1348	256291	ok	
KR08-10_bathymetry_dmo::20080831.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080831.parquet	63	24172	ok	
KR08-10_bathymetry_dmo::20080821.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080821.parquet	1442	272515	ok	
KR08-10_bathymetry_dmo::20080909.dat	derived/file_cells_1min/KR08-10_bathymetry_dmo__20080909.parquet	429	187331	ok	
