file_id	cruise_id_guess	subzip_id	source_file	track_kind	data_layout	line_count	n_file_cells	n_points_total	quality_flag	exclude_from_primary_cells	flag_reason	flag_source	residual_other_cruise_median	residual_other_cruise_mad	residual_other_cruise_rmse	residual_other_file_median	residual_other_file_mad	residual_other_file_rmse	recommended_action_from_06a	action_reason_from_06a
MR02-K06_leg3_bathymetry_dmo::20030114.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030114.dat	unknown_or_survey	lon_lat_depth_3col	159292.0	440	159292	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030115.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030115.dat	unknown_or_survey	lon_lat_depth_3col	821269.0	87	821269	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030116.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030116.dat	unknown_or_survey	lon_lat_depth_3col	848373.0	1791	848373	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030117.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030117.dat	unknown_or_survey	lon_lat_depth_3col	769669.0	2356	769669	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030118.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030118.dat	unknown_or_survey	lon_lat_depth_3col	752566.0	2253	752566	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030119.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030119.dat	unknown_or_survey	lon_lat_depth_3col	727156.0	156	727156	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030120.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030120.dat	unknown_or_survey	lon_lat_depth_3col	656163.0	2198	656163	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030121.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030121.dat	unknown_or_survey	lon_lat_depth_3col	554337.0	2284	554337	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030122.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030122.dat	unknown_or_survey	lon_lat_depth_3col	569445.0	2682	569445	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030123.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030123.dat	unknown_or_survey	lon_lat_depth_3col	554765.0	242	554765	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030124.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030124.dat	unknown_or_survey	lon_lat_depth_3col	570363.0	215	570363	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030125.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030125.dat	unknown_or_survey	lon_lat_depth_3col	432088.0	1256	432088	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030126.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030126.dat	unknown_or_survey	lon_lat_depth_3col	440379.0	1166	440379	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030127.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030127.dat	unknown_or_survey	lon_lat_depth_3col	454912.0	103	454912	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030128.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030128.dat	unknown_or_survey	lon_lat_depth_3col	565672.0	1038	565672	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030129.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030129.dat	unknown_or_survey	lon_lat_depth_3col	558561.0	1393	558561	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030130.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030130.dat	unknown_or_survey	lon_lat_depth_3col	479451.0	1562	479451	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg3_bathymetry_dmo::20030131.dat	MR02-K06	MR02-K06_leg3_bathymetry_dmo	MR02-K06_leg3_bathymetry_dmo/20030131.dat	unknown_or_survey	lon_lat_depth_3col	456256.0	855	456256	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030202.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030202.dat	unknown_or_survey	lon_lat_depth_3col	78839.0	238	78839	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030203.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030203.dat	unknown_or_survey	lon_lat_depth_3col	594682.0	1648	594682	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030204.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030204.dat	unknown_or_survey	lon_lat_depth_3col	554868.0	1551	554868	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030205.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030205.dat	unknown_or_survey	lon_lat_depth_3col	134038.0	908	134038	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030206.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030206.dat	unknown_or_survey	lon_lat_depth_3col	328198.0	1538	328198	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030207.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030207.dat	unknown_or_survey	lon_lat_depth_3col	275440.0	1435	275440	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030208.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030208.dat	unknown_or_survey	lon_lat_depth_3col	110322.0	1159	110322	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030209.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030209.dat	unknown_or_survey	lon_lat_depth_3col	188331.0	1514	188331	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030210.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030210.dat	unknown_or_survey	lon_lat_depth_3col	464282.0	2033	464282	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030211.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030211.dat	unknown_or_survey	lon_lat_depth_3col	546294.0	4342	546294	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
MR02-K06_leg4_bathymetry_dmo::20030212.dat	MR02-K06	MR02-K06_leg4_bathymetry_dmo	MR02-K06_leg4_bathymetry_dmo/20030212.dat	unknown_or_survey	lon_lat_depth_3col	176733.0	1421	176733	exclude	True	extreme_cruise_bias_MR02_K06	hardcoded_cruise:MR02-K06							exclude_candidate	n_other_cruise=196, abs(median)=1991.9m >= 500.0m
KR13-06_leg1_bathymetry_dmo::20130306.dat	KR13-06	KR13-06_leg1_bathymetry_dmo	KR13-06_leg1_bathymetry_dmo/20130306.dat	unknown_or_survey	lon_lat_depth_3col	18824.0	77	18824	review	False	review_candidate_overlap_bias	06a_file:KR13-06_leg1_bathymetry_dmo::20130306.dat	-54.64099999999962	33.40699999999924	77.69944931189256	-51.467249999999694	31.31024999999954	75.0116900034528	review_candidate	n_other_cruise=77, abs(median)=54.6m in [50.0,500.0)m
KR13-06_leg2_bathymetry_dmo::20130324.dat	KR13-06	KR13-06_leg2_bathymetry_dmo	KR13-06_leg2_bathymetry_dmo/20130324.dat	unknown_or_survey	lon_lat_depth_3col	16079.0	69	16079	review	False	review_candidate_overlap_bias	06a_file:KR13-06_leg2_bathymetry_dmo::20130324.dat	-130.9290000000001	49.82300000000032	144.07974552771643	-130.9290000000001	49.82300000000032	144.07974552771643	review_candidate	n_other_cruise=69, abs(median)=130.9m in [50.0,500.0)m
KS-19-8_bathymetry_dmo::KS-19-8.dat	KS-19-8	KS-19-8_bathymetry_dmo	KS-19-8_bathymetry_dmo/KS-19-8.dat	unknown_or_survey	lon_lat_depth_3col	487655.0	1831	487655	review	False	review_candidate_overlap_bias	06a_cruise:KS-19-8							review_candidate	n_other_cruise=562, abs(median)=130.6m in [50.0,500.0)m
KS-19-8_bathymetry_dmo::KS-19-8_t.dat	KS-19-8	KS-19-8_bathymetry_dmo	KS-19-8_bathymetry_dmo/KS-19-8_t.dat	transit	lon_lat_depth_3col	250290.0	973	250290	review	False	review_candidate_overlap_bias	06a_file:KS-19-8_bathymetry_dmo::KS-19-8_t.dat	-130.56499999999983	103.9525000000001	367.829325333146	-125.25700000000052	103.82375000000047	364.8051625052887	review_candidate	n_other_cruise=562, abs(median)=130.6m in [50.0,500.0)m
KY14-05_bathymetry_dmo::20140405.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/20140405.dat	unknown_or_survey	lon_lat_depth_3col	47074.0	101	47074	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::20140407.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/20140407.dat	unknown_or_survey	lon_lat_depth_3col	109525.0	462	109525	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::20140408.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/20140408.dat	unknown_or_survey	lon_lat_depth_3col	100833.0	372	100833	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::20140409.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/20140409.dat	unknown_or_survey	lon_lat_depth_3col	138934.0	532	138934	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::20140411.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/20140411.dat	unknown_or_survey	lon_lat_depth_3col	133611.0	520	133611	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::20140412.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/20140412.dat	unknown_or_survey	lon_lat_depth_3col	23973.0	83	23973	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::T20140405.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/T20140405.dat	transit	lon_lat_depth_3col	262015.0	242	262015	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::T20140406.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/T20140406.dat	transit	lon_lat_depth_3col	367593.0	206	367593	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::T20140407.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/T20140407.dat	transit	lon_lat_depth_3col	273222.0	333	273222	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::T20140410.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/T20140410.dat	transit	lon_lat_depth_3col	357350.0	305	357350	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::T20140411.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/T20140411.dat	transit	lon_lat_depth_3col	37785.0	110	37785	review	False	review_candidate_overlap_bias	06a_file:KY14-05_bathymetry_dmo::T20140411.dat	-86.22162499999968	33.417124999999714	100.90384125812214	-85.7716249999994	32.96712499999944	100.17987934751928	review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::T20140412.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/T20140412.dat	transit	lon_lat_depth_3col	261429.0	1014	261429	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-05_bathymetry_dmo::T20140413.dat	KY14-05	KY14-05_bathymetry_dmo	KY14-05_bathymetry_dmo/T20140413.dat	transit	lon_lat_depth_3col	204575.0	167	204575	review	False	review_candidate_overlap_bias	06a_cruise:KY14-05							review_candidate	n_other_cruise=110, abs(median)=86.2m in [50.0,500.0)m
KY14-13_bathymetry_dmo::T20140831.dat	KY14-13	KY14-13_bathymetry_dmo	KY14-13_bathymetry_dmo/T20140831.dat	transit	lon_lat_depth_3col	768131.0	464	768131	review	False	review_candidate_overlap_bias	06a_file:KY14-13_bathymetry_dmo::T20140831.dat	53.94212499999992	25.12637499999994	67.0032281017563	53.83237500000007	25.01662500000009	66.95025864073749	review_candidate	n_other_cruise=464, abs(median)=53.9m in [50.0,500.0)m
KY14-13_bathymetry_dmo::T20140901.dat	KY14-13	KY14-13_bathymetry_dmo	KY14-13_bathymetry_dmo/T20140901.dat	transit	lon_lat_depth_3col	796570.0	339	796570	review	False	review_candidate_overlap_bias	06a_file:KY14-13_bathymetry_dmo::T20140901.dat	63.04449999999997	15.270500000000538	99.55231360077993	63.04449999999997	15.115499999999884	99.51850154149751	review_candidate	n_other_cruise=339, abs(median)=63.0m in [50.0,500.0)m
KY14-13_bathymetry_dmo::T20140916.dat	KY14-13	KY14-13_bathymetry_dmo	KY14-13_bathymetry_dmo/T20140916.dat	transit	lon_lat_depth_3col	236900.0	242	236900	review	False	review_candidate_overlap_bias	06a_file:KY14-13_bathymetry_dmo::T20140916.dat	51.059249999999906	20.10524999999984	78.04356112276615	50.57375000000002	19.694000000000074	77.97966576107464	review_candidate	n_other_cruise=242, abs(median)=51.1m in [50.0,500.0)m
KY14-13_bathymetry_dmo::T20140917.dat	KY14-13	KY14-13_bathymetry_dmo	KY14-13_bathymetry_dmo/T20140917.dat	transit	lon_lat_depth_3col	362492.0	161	362492	review	False	review_candidate_overlap_bias	06a_file:KY14-13_bathymetry_dmo::T20140917.dat	82.45849999999973	20.362500000000182	89.72255105158467	81.88049999999976	20.36949999999979	89.5638563858165	review_candidate	n_other_cruise=161, abs(median)=82.5m in [50.0,500.0)m
KY14-13_bathymetry_dmo::T20140923.dat	KY14-13	KY14-13_bathymetry_dmo	KY14-13_bathymetry_dmo/T20140923.dat	transit	lon_lat_depth_3col	392809.0	105	392809	review	False	review_candidate_overlap_bias	06a_file:KY14-13_bathymetry_dmo::T20140923.dat	51.79499999999996	18.926750000000084	67.29720706464559	51.576750000000175	18.830250000000206	67.77202345705555	review_candidate	n_other_cruise=105, abs(median)=51.8m in [50.0,500.0)m
KY14-14_leg1_bathymetry_dmo::T20141101.dat	KY14-14	KY14-14_leg1_bathymetry_dmo	KY14-14_leg1_bathymetry_dmo/T20141101.dat	transit	lon_lat_depth_3col	400594.0	246	400594	review	False	review_candidate_overlap_bias	06a_file:KY14-14_leg1_bathymetry_dmo::T20141101.dat	72.89100000000008	12.535125000000335	115.05222904060234	73.04025000000001	12.684375000000273	115.07646702059755	review_candidate	n_other_cruise=246, abs(median)=72.9m in [50.0,500.0)m
KY15-11_bathymetry_dmo::T20150806.dat	KY15-11	KY15-11_bathymetry_dmo	KY15-11_bathymetry_dmo/T20150806.dat	transit	lon_lat_depth_3col	72875.0	166	72875	review	False	review_candidate_overlap_bias	06a_file:KY15-11_bathymetry_dmo::T20150806.dat	61.46199999999999	14.242249999999899	70.2243119007358	61.46199999999999	14.242249999999899	70.2243119007358	review_candidate	n_other_cruise=166, abs(median)=61.5m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150903.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150903.dat	unknown_or_survey	lon_lat_depth_3col	163866.0	381	163866	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150904.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150904.dat	unknown_or_survey	lon_lat_depth_3col	388015.0	536	388015	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150905.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150905.dat	unknown_or_survey	lon_lat_depth_3col	306932.0	554	306932	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150906.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150906.dat	unknown_or_survey	lon_lat_depth_3col	340320.0	546	340320	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150907.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150907.dat	unknown_or_survey	lon_lat_depth_3col	193676.0	170	193676	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150912.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150912.dat	unknown_or_survey	lon_lat_depth_3col	104740.0	50	104740	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150913.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150913.dat	unknown_or_survey	lon_lat_depth_3col	549755.0	604	549755	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150914.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150914.dat	unknown_or_survey	lon_lat_depth_3col	284534.0	306	284534	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150915.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150915.dat	unknown_or_survey	lon_lat_depth_3col	354279.0	332	354279	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150916.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150916.dat	unknown_or_survey	lon_lat_depth_3col	359375.0	394	359375	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
KY15-14_bathymetry_dmo::20150917.dat	KY15-14	KY15-14_bathymetry_dmo	KY15-14_bathymetry_dmo/20150917.dat	unknown_or_survey	lon_lat_depth_3col	121456.0	141	121456	review	False	review_candidate_overlap_bias	06a_cruise:KY15-14							review_candidate	n_other_cruise=664, abs(median)=73.0m in [50.0,500.0)m
